word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
23011,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,parang si kuya ang inaabanagan,kuya,FIL,,TRUE,,,,
23012,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,si kuya ang inaabanagan sana,ang,FIL,,TRUE,,,,
23013,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,kuya ang inaabanagan sana magsara,inaabanagan,FIL,,TRUE,,,,
23014,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,ang inaabanagan sana magsara kayo,sana,FIL,,TRUE,,,,
23015,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,inaabanagan sana magsara kayo bintana,magsara,FIL,,TRUE,,,,
23016,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,sana magsara kayo bintana o,kayo,FIL,,TRUE,,,,
23017,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,magsara kayo bintana o pinyo,bintana,FIL,,TRUE,,,,
23018,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,kayo bintana o pinyo bekt,o,FIL,,TRUE,,,,
23019,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,bintana o pinyo bekt kailngan,pinyo,FIL,,FALSE,UNK,,TRUE,
23020,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,o pinyo bekt kailngan n,bekt,FIL,,FALSE,UNK,,,
23021,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,pinyo bekt kailngan n pg,kailngan,FIL,,FALSE,FIL,ABB,,
23022,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,bekt kailngan n pg aksayahan,n,FIL,ABB,FALSE,UNK,,TRUE,
23023,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,kailngan n pg aksayahan nyo,pg,FIL,ABB,TRUE,,,,
23024,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,n pg aksayahan nyo ng,aksayahan,FIL,,TRUE,,,,
23025,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,pg aksayahan nyo ng time,nyo,FIL,ABB,TRUE,,,,
23026,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,aksayahan nyo ng time alm,ng,FIL,,TRUE,,,,
23027,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,nyo ng time alm nyo,time,ENG,,TRUE,,,,
23028,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,ng time alm nyo pla,alm,FIL,ABB,TRUE,,,,
23029,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,time alm nyo pla ganun,nyo,FIL,ABB,TRUE,,,,
23030,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,alm nyo pla ganun fnkayo,pla,FIL,ABB,TRUE,,,,
23031,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,nyo pla ganun fnkayo ang,ganun,FIL,,TRUE,,,,
23032,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,pla ganun fnkayo ang mg,fnkayo,UNK,,TRUE,,,,
23033,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,ganun fnkayo ang mg sara,ang,FIL,,TRUE,,,,
23034,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,fnkayo ang mg sara,mg,FIL,ABB,TRUE,,,,
23035,1428,Gusto nla mg ina naiikita ginagawa n kuya kc alm ang oras hahaha nsa bahay xa nkabantay silang mg ina parang si kuya ang inaabanagan sana magsara kayo bintana o pinyo bekt kailngan n pg aksayahan nyo ng time alm nyo pla ganun fnkayo ang mg sara,ang mg sara,sara,FIL,,TRUE,,,,
23036,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","Pero , bago",Pero,FIL,,TRUE,,,,
23037,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","Pero , bago sila",",",SYM,,TRUE,,,,
23038,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","Pero , bago sila lumipad",bago,FIL,,TRUE,,,,
23039,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",", bago sila lumipad pa-Thailand",sila,FIL,,TRUE,,,,
23040,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","bago sila lumipad pa-Thailand ,",lumipad,FIL,,TRUE,,,,
23041,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","sila lumipad pa-Thailand , aliw",pa-Thailand,FIL,NE,FALSE,CS,NE,TRUE,
23042,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","lumipad pa-Thailand , aliw ang",",",SYM,,TRUE,,,,
23043,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","pa-Thailand , aliw ang Instagram",aliw,FIL,,TRUE,,,,
23044,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",", aliw ang Instagram post",ang,FIL,,TRUE,,,,
23045,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",aliw ang Instagram post ni,Instagram,ENG,NE,TRUE,,,,
23046,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",ang Instagram post ni Xian,post,ENG,,TRUE,,,,
23047,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","Instagram post ni Xian ,",ni,FIL,,TRUE,,,,
23048,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","post ni Xian , na",Xian,UNK,NE,TRUE,,,,
23049,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","ni Xian , na tila",",",SYM,,TRUE,,,,
23050,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","Xian , na tila nagrereklamo",na,FIL,,TRUE,,,,
23051,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",", na tila nagrereklamo siya",tila,FIL,,TRUE,,,,
23052,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",na tila nagrereklamo siya sa,nagrereklamo,FIL,,TRUE,,,,
23053,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",tila nagrereklamo siya sa mga,siya,FIL,,TRUE,,,,
23054,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",nagrereklamo siya sa mga bahagi,sa,FIL,,TRUE,,,,
23055,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",siya sa mga bahagi ng,mga,FIL,,TRUE,,,,
23056,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",sa mga bahagi ng dyowa,bahagi,FIL,,TRUE,,,,
23057,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",mga bahagi ng dyowa niya,ng,FIL,,TRUE,,,,
23058,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","bahagi ng dyowa niya ,",dyowa,FIL,,TRUE,,,,
23059,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","ng dyowa niya , na",niya,FIL,,TRUE,,,,
23060,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","dyowa niya , na akala",",",SYM,,TRUE,,,,
23061,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","niya , na akala mo",na,FIL,,TRUE,,,,
23062,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",", na akala mo ay",akala,FIL,,TRUE,,,,
23063,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",na akala mo ay lalaban,mo,FIL,,TRUE,,,,
23064,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",akala mo ay lalaban ng,ay,FIL,,TRUE,,,,
23065,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",mo ay lalaban ng Miss,lalaban,FIL,,TRUE,,,,
23066,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",ay lalaban ng Miss Universe,ng,FIL,,TRUE,,,,
23067,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","lalaban ng Miss Universe ,",Miss,ENG,NE,TRUE,,,,
23068,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","ng Miss Universe , dahil",Universe,ENG,NE,TRUE,,,,
23069,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","Miss Universe , dahil sa",",",SYM,,TRUE,,,,
23070,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .","Universe , dahil sa rami",dahil,FIL,,TRUE,,,,
23071,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",", dahil sa rami ng",sa,FIL,,TRUE,,,,
23072,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",dahil sa rami ng bitbit,rami,FIL,,TRUE,,,,
23073,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",sa rami ng bitbit .,ng,FIL,,TRUE,,,,
23074,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",rami ng bitbit .,bitbit,FIL,,TRUE,,,,
23075,1429,"Pero , bago sila lumipad pa-Thailand , aliw ang Instagram post ni Xian , na tila nagrereklamo siya sa mga bahagi ng dyowa niya , na akala mo ay lalaban ng Miss Universe , dahil sa rami ng bitbit .",ng bitbit .,.,SYM,,TRUE,,,,
23076,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,ang husay mo,ang,FIL,,TRUE,,,,
23077,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,ang husay mo talaga,husay,FIL,,TRUE,,,,
23078,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,ang husay mo talaga gumawa,mo,FIL,,TRUE,,,,
23079,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,husay mo talaga gumawa ng,talaga,FIL,,TRUE,,,,
23080,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,mo talaga gumawa ng content,gumawa,FIL,,TRUE,,,,
23081,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,talaga gumawa ng content NICE,ng,FIL,,TRUE,,,,
23082,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,gumawa ng content NICE PMC,content,ENG,,TRUE,,,,
23083,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,ng content NICE PMC isa,NICE,ENG,,FALSE,UNK,ABB_NE,TRUE,
23084,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,content NICE PMC isa sa,PMC,UNK,ABB_NE,TRUE,,,,
23085,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,NICE PMC isa sa mga,isa,FIL,,TRUE,,,,
23086,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,PMC isa sa mga most,sa,FIL,,TRUE,,,,
23087,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,isa sa mga most favorite,mga,FIL,,TRUE,,,,
23088,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,sa mga most favorite blogger,most,ENG,,TRUE,,,,
23089,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,mga most favorite blogger sa,favorite,ENG,,TRUE,,,,
23090,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,most favorite blogger sa youtube,blogger,ENG,,TRUE,,,,
23091,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,favorite blogger sa youtube,sa,FIL,,TRUE,,,,
23092,1430,ang husay mo talaga gumawa ng content NICE PMC isa sa mga most favorite blogger sa youtube,blogger sa youtube,youtube,ENG,NE,TRUE,,,,
23093,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",Sana talaga may,Sana,FIL,,TRUE,,,,
23094,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",Sana talaga may bitay,talaga,FIL,,TRUE,,,,
23095,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",Sana talaga may bitay ng,may,FIL,,TRUE,,,,
23096,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",talaga may bitay ng parusa,bitay,FIL,,TRUE,,,,
23097,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",may bitay ng parusa dito,ng,FIL,,TRUE,,,,
23098,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",bitay ng parusa dito sa,parusa,FIL,,TRUE,,,,
23099,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",ng parusa dito sa bansa,dito,FIL,,TRUE,,,,
23100,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",parusa dito sa bansa natin,sa,FIL,,TRUE,,,,
23101,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan","dito sa bansa natin ,",bansa,FIL,,TRUE,,,,
23102,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan","sa bansa natin , para",natin,FIL,,TRUE,,,,
23103,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan","bansa natin , para maprotektahan",",",SYM,,TRUE,,,,
23104,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan","natin , para maprotektahan tayo",para,FIL,,TRUE,,,,
23105,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",", para maprotektahan tayo sa",maprotektahan,FIL,,TRUE,,,,
23106,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",para maprotektahan tayo sa masasamang,tayo,FIL,,TRUE,,,,
23107,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",maprotektahan tayo sa masasamang tao,sa,FIL,,TRUE,,,,
23108,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",tayo sa masasamang tao lalo,masasamang,FIL,,TRUE,,,,
23109,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",sa masasamang tao lalo na,tao,FIL,,TRUE,,,,
23110,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",masasamang tao lalo na sa,lalo,FIL,,TRUE,,,,
23111,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",tao lalo na sa dayuhan,na,FIL,,TRUE,,,,
23112,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",lalo na sa dayuhan,sa,FIL,,TRUE,,,,
23113,1431,"Sana talaga may bitay ng parusa dito sa bansa natin , para maprotektahan tayo sa masasamang tao lalo na sa dayuhan",na sa dayuhan,dayuhan,FIL,,TRUE,,,,
23114,1432,kung nakarating ka lang ng Bataan at isa ako sa natanong mo sobrang daming vlogs mo ang kaya kong sabihin !,kung nakarating ka,kung,FIL,,TRUE,,,,
23115,1432,kung nakarating ka lang ng Bataan at isa ako sa natanong mo sobrang daming vlogs mo ang kaya kong sabihin !,kung nakarating ka lang,nakarating,FIL,,TRUE,,,,
23116,1432,kung nakarating ka lang ng Bataan at isa ako sa natanong mo sobrang daming vlogs mo ang kaya kong sabihin !,kung nakarating ka lang ng,ka,FIL,,TRUE,,,,
23117,1432,kung nakarating ka lang ng Bataan at isa ako sa natanong mo sobrang daming vlogs mo ang kaya kong sabihin !,nakarating ka lang ng Bataan,lang,FIL,,TRUE,,,,
23118,1432,kung nakarating ka lang ng Bataan at isa ako sa natanong mo sobrang daming vlogs mo ang kaya kong sabihin !,ka lang ng Bataan at,ng,FIL,,TRUE,,,,
23119,1432,kung nakarating ka lang ng Bataan at isa ako sa natanong mo sobrang daming vlogs mo ang kaya kong sabihin !,lang ng Bataan at isa,Bataan,UNK,NE,TRUE,,,,
23120,1432,kung nakarating ka lang ng Bataan at isa ako sa natanong mo sobrang daming vlogs mo ang kaya kong sabihin !,ng Bataan at isa ako,at,FIL,,TRUE,,,,
23121,1432,kung nakarating ka lang ng Bataan at isa ako sa natanong mo sobrang daming vlogs mo ang kaya kong sabihin !,Bataan at isa ako sa,isa,FIL,,TRUE,,,,
23122,1432,kung nakarating ka lang ng Bataan at isa ako sa natanong mo sobrang daming vlogs mo ang kaya kong sabihin !,at isa ako sa natanong,ako,FIL,,TRUE,,,,
23123,1432,kung nakarating ka lang ng Bataan at isa ako sa natanong mo sobrang daming vlogs mo ang kaya kong sabihin !,isa ako sa natanong mo,sa,FIL,,TRUE,,,,
23124,1432,kung nakarating ka lang ng Bataan at isa ako sa natanong mo sobrang daming vlogs mo ang kaya kong sabihin !,ako sa natanong mo sobrang,natanong,FIL,,TRUE,,,,
