word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
12905,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",000 event nitong nakaraang linggo,nitong,FIL,,T,,,F,
12906,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .","event nitong nakaraang linggo ,",nakaraang,FIL,,T,,,F,
12907,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .","nitong nakaraang linggo , kanyang",linggo,FIL,,T,,,F,
12908,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .","nakaraang linggo , kanyang ika-walong",",",SYM,,T,,,F,
12909,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .","linggo , kanyang ika-walong professional",kanyang,FIL,,T,,,F,
12910,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",", kanyang ika-walong professional tourney",ika-walong,FIL,,T,,,F,
12911,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",kanyang ika-walong professional tourney ngayong,professional,ENG,,T,,,F,
12912,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",ika-walong professional tourney ngayong taon,tourney,ENG,,T,,,F,
12913,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .","professional tourney ngayong taon ,",ngayong,FIL,,T,,,F,
12914,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .","tourney ngayong taon , akyat",taon,FIL,,T,,,F,
12915,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .","ngayong taon , akyat sa",",",SYM,,T,,,F,
12916,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .","taon , akyat sa WTA",akyat,FIL,,T,,,F,
12917,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",", akyat sa WTA ranking",sa,FIL,,T,,,F,
12918,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",akyat sa WTA ranking no,WTA,ENG,ABB_NE,T,,,F,
12919,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",sa WTA ranking no .,ranking,ENG,,T,,,F,
12920,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",WTA ranking no .,no,ENG,,T,,,T,"no. (number) is right context, but no is still an eng word"
12921,802,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",ranking no .,.,SYM,,T,,,F,
12922,803,"Yung mga sinasabi mo Mary Grace , wala naman nagtatanong .",Yung mga sinasabi,Yung,FIL,,T,,,F,Iyong
12923,803,"Yung mga sinasabi mo Mary Grace , wala naman nagtatanong .",Yung mga sinasabi mo,mga,FIL,,T,,,F,
12924,803,"Yung mga sinasabi mo Mary Grace , wala naman nagtatanong .",Yung mga sinasabi mo Mary,sinasabi,FIL,,T,,,F,
12925,803,"Yung mga sinasabi mo Mary Grace , wala naman nagtatanong .",mga sinasabi mo Mary Grace,mo,FIL,,T,,,F,
12926,803,"Yung mga sinasabi mo Mary Grace , wala naman nagtatanong .","sinasabi mo Mary Grace ,",Mary,UNK,NE,T,,,F,
12927,803,"Yung mga sinasabi mo Mary Grace , wala naman nagtatanong .","mo Mary Grace , wala",Grace,UNK,NE,T,,,F,
12928,803,"Yung mga sinasabi mo Mary Grace , wala naman nagtatanong .","Mary Grace , wala naman",",",SYM,,T,,,F,
12929,803,"Yung mga sinasabi mo Mary Grace , wala naman nagtatanong .","Grace , wala naman nagtatanong",wala,FIL,,T,,,F,
12930,803,"Yung mga sinasabi mo Mary Grace , wala naman nagtatanong .",", wala naman nagtatanong .",naman,FIL,,T,,,F,
12931,803,"Yung mga sinasabi mo Mary Grace , wala naman nagtatanong .",wala naman nagtatanong .,nagtatanong,FIL,,T,,,F,
12932,803,"Yung mga sinasabi mo Mary Grace , wala naman nagtatanong .",naman nagtatanong .,.,SYM,,T,,,F,
12933,804,Oo hapon na lang kasi may gagawin pa ako ngayon .,Oo hapon na,Oo,FIL,,T,,,F,
12934,804,Oo hapon na lang kasi may gagawin pa ako ngayon .,Oo hapon na lang,hapon,FIL,,T,,,F,
12935,804,Oo hapon na lang kasi may gagawin pa ako ngayon .,Oo hapon na lang kasi,na,FIL,,T,,,F,
12936,804,Oo hapon na lang kasi may gagawin pa ako ngayon .,hapon na lang kasi may,lang,FIL,,T,,,F,
12937,804,Oo hapon na lang kasi may gagawin pa ako ngayon .,na lang kasi may gagawin,kasi,FIL,,T,,,F,
12938,804,Oo hapon na lang kasi may gagawin pa ako ngayon .,lang kasi may gagawin pa,may,FIL,,T,,,F,
12939,804,Oo hapon na lang kasi may gagawin pa ako ngayon .,kasi may gagawin pa ako,gagawin,FIL,,T,,,F,
12940,804,Oo hapon na lang kasi may gagawin pa ako ngayon .,may gagawin pa ako ngayon,pa,FIL,,T,,,F,
12941,804,Oo hapon na lang kasi may gagawin pa ako ngayon .,gagawin pa ako ngayon .,ako,FIL,,T,,,F,
12942,804,Oo hapon na lang kasi may gagawin pa ako ngayon .,pa ako ngayon .,ngayon,FIL,,T,,,F,
12943,804,Oo hapon na lang kasi may gagawin pa ako ngayon .,ako ngayon .,.,SYM,,T,,,F,
12944,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,Kalokohan mga ganyan,Kalokohan,FIL,,T,,,F,
12945,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,Kalokohan mga ganyan na,mga,FIL,,T,,,F,
12946,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,Kalokohan mga ganyan na pinag,ganyan,FIL,,T,,,F,
12947,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,mga ganyan na pinag gagawa,na,FIL,,T,,,F,
12948,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,ganyan na pinag gagawa ng,pinag,FIL,,T,,,T,prefix
12949,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,na pinag gagawa ng mga,gagawa,FIL,,T,,,F,
12950,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,pinag gagawa ng mga manghuhula,ng,FIL,,T,,,F,
12951,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,gagawa ng mga manghuhula na,mga,FIL,,T,,,F,
12952,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,ng mga manghuhula na ganyan,manghuhula,FIL,,T,,,F,
12953,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,mga manghuhula na ganyan pinag,na,FIL,,T,,,F,
12954,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,manghuhula na ganyan pinag kakakitaan,ganyan,FIL,,T,,,F,
12955,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,na ganyan pinag kakakitaan lang,pinag,FIL,,T,,,T,spelling correction: pinag-
12956,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,ganyan pinag kakakitaan lang ang,kakakitaan,FIL,,T,,,F,
12957,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,pinag kakakitaan lang ang social,lang,FIL,,T,,,F,
12958,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,kakakitaan lang ang social media,ang,FIL,,T,,,F,
12959,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,lang ang social media .,social,ENG,,T,,,F,
12960,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,ang social media .,media,ENG,,T,,,F,
12961,805,Kalokohan mga ganyan na pinag gagawa ng mga manghuhula na ganyan pinag kakakitaan lang ang social media .,social media .,.,SYM,,T,,,F,
12962,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",1985 naman po,1985,NUM,,T,,,F,
12963,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",1985 naman po eh,naman,FIL,,T,,,F,
12964,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",1985 naman po eh Global,po,FIL,,T,,,F,
12965,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",naman po eh Global Recession,eh,FIL,,F,UNK,EXPR,F,
12966,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .","po eh Global Recession ,",Global,ENG,,T,,,F,
12967,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .","eh Global Recession , meaning",Recession,ENG,,T,,,F,
12968,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .","Global Recession , meaning ,",",",SYM,,T,,,F,
12969,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .","Recession , meaning , hindi",meaning,ENG,,T,,,F,
12970,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",", meaning , hindi po",",",SYM,,T,,,F,
12971,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .","meaning , hindi po isolated",hindi,FIL,,T,,,F,
12972,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",", hindi po isolated ang",po,FIL,,T,,,F,
12973,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",hindi po isolated ang Pinas,isolated,ENG,,T,,,F,
12974,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",po isolated ang Pinas sa,ang,FIL,,T,,,F,
12975,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",isolated ang Pinas sa pagbagsak,Pinas,FIL,ABB_NE,T,,,F,
12976,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",ang Pinas sa pagbagsak ng,sa,FIL,,T,,,F,
12977,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",Pinas sa pagbagsak ng economy,pagbagsak,FIL,,T,,,F,
12978,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",sa pagbagsak ng economy .,ng,FIL,,T,,,F,
12979,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",pagbagsak ng economy .,economy,ENG,,T,,,F,
12980,806,"1985 naman po eh Global Recession , meaning , hindi po isolated ang Pinas sa pagbagsak ng economy .",ng economy .,.,SYM,,T,,,F,
12981,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",Kasama niya ako,Kasama,FIL,,T,,,F,
12982,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",Kasama niya ako nung,niya,FIL,,T,,,F,
12983,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",Kasama niya ako nung pinanood,ako,FIL,,T,,,F,
12984,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",niya ako nung pinanood namin,nung,FIL,,T,,,F,
12985,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",ako nung pinanood namin yung,pinanood,FIL,,T,,,F,
12986,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",nung pinanood namin yung stream,namin,FIL,,T,,,F,
12987,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",pinanood namin yung stream /,yung,FIL,,T,,,F,
12988,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",namin yung stream / meeting,stream,ENG,,T,,,F,
12989,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",yung stream / meeting kung,/,SYM,,T,,,F,
12990,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",stream / meeting kung saan,meeting,ENG,,T,,,F,
12991,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",/ meeting kung saan sinabi,kung,FIL,,T,,,F,
12992,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",meeting kung saan sinabi ng,saan,FIL,,T,,,F,
12993,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",kung saan sinabi ng mga,sinabi,FIL,,T,,,F,
12994,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",saan sinabi ng mga nasa,ng,FIL,,T,,,F,
12995,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",sinabi ng mga nasa stream,mga,FIL,,T,,,F,
12996,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",ng mga nasa stream na,nasa,FIL,,T,,,F,
12997,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",mga nasa stream na naging,stream,ENG,,T,,,F,
12998,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",nasa stream na naging mayaman,na,FIL,,T,,,F,
12999,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",stream na naging mayaman sila,naging,FIL,,T,,,F,
13000,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",na naging mayaman sila dahil,mayaman,FIL,,T,,,F,
13001,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",naging mayaman sila dahil sumali,sila,FIL,,T,,,F,
13002,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",mayaman sila dahil sumali sila,dahil,FIL,,T,,,F,
13003,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",sila dahil sumali sila sa,sumali,FIL,,T,,,F,
13004,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .","dahil sumali sila sa """,sila,FIL,,T,,,F,
13005,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .","sumali sila sa "" kompanya",sa,FIL,,T,,,F,
13006,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .","sila sa "" kompanya ""","""",SYM,,T,,,F,
13007,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .","sa "" kompanya "" na",kompanya,FIL,,T,,,F,
13008,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",""" kompanya "" na ito","""",SYM,,T,,,F,
13009,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .","kompanya "" na ito .",na,FIL,,T,,,F,
13010,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",""" na ito .",ito,FIL,,T,,,F,
13011,807,"Kasama niya ako nung pinanood namin yung stream / meeting kung saan sinabi ng mga nasa stream na naging mayaman sila dahil sumali sila sa "" kompanya "" na ito .",na ito .,.,SYM,,T,,,F,
13012,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,Mahina Ang utak,Mahina,FIL,,T,,,F,
13013,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,Mahina Ang utak paano,Ang,FIL,,T,,,F,
13014,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,Mahina Ang utak paano cya,utak,FIL,,T,,,F,
13015,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,Ang utak paano cya maging,paano,FIL,,T,,,F,
13016,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,utak paano cya maging anak,cya,FIL,,F,UNK,,F,alternate spelling of the word sya
13017,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,paano cya maging anak ni,maging,FIL,,T,,,F,
13018,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,cya maging anak ni Marcos,anak,FIL,,T,,,F,
13019,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,maging anak ni Marcos .Mga,ni,FIL,,T,,,F,
13020,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,anak ni Marcos .Mga anak,Marcos,UNK,NE,T,,,F,
13021,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,ni Marcos .Mga anak ni,.Mga,UNK,,T,,,T,should be split to '.' and 'Mga'
13022,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,Marcos .Mga anak ni Marcos,anak,FIL,,T,,,F,
13023,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,.Mga anak ni Marcos matalino,ni,FIL,,T,,,F,
13024,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,anak ni Marcos matalino Hanggang,Marcos,UNK,NE,T,,,F,
13025,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,ni Marcos matalino Hanggang sa,matalino,FIL,,T,,,F,
13026,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,Marcos matalino Hanggang sa mga,Hanggang,FIL,,T,,,F,
13027,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,matalino Hanggang sa mga apo,sa,FIL,,T,,,F,
13028,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,Hanggang sa mga apo .,mga,FIL,,T,,,F,
13029,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,sa mga apo .,apo,FIL,,T,,,F,
13030,808,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,mga apo .,.,SYM,,T,,,F,
13031,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon",Ang pinag kaiba,Ang,FIL,,T,,,F,
13032,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon",Ang pinag kaiba lang,pinag,FIL,,T,,,T,"should be pinagkaiba, pinag is a prefix"
13033,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon","Ang pinag kaiba lang ,",kaiba,FIL,,F,UNK,,T,"should be pinagkaiba, kaiba is not common enough to be considered fil"
13034,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon","pinag kaiba lang , di",lang,FIL,,T,,,F,
13035,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon","kaiba lang , di mo",",",SYM,,T,,,F,
13036,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon","lang , di mo na",di,FIL,,T,,,F,
13037,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon",", di mo na kailangan",mo,FIL,,T,,,F,
13038,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon",di mo na kailangan mag,na,FIL,,T,,,F,
13039,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon",mo na kailangan mag Lf,kailangan,FIL,,T,,,F,
13040,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon",na kailangan mag Lf lf,mag,FIL,,F,UNK,,T,"prefix, mag-lf-lf"
13041,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon",kailangan mag Lf lf ngayon,Lf,ENG,ABB,T,,,F,
13042,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon",mag Lf lf ngayon,lf,ENG,ABB,T,,,F,
13043,809,"Ang pinag kaiba lang , di mo na kailangan mag Lf lf ngayon",Lf lf ngayon,ngayon,FIL,,T,,,F,
13044,811,Totoo ang sinabi ng kapatid ni Arthur .,Totoo ang sinabi,Totoo,FIL,,T,,,F,
13045,811,Totoo ang sinabi ng kapatid ni Arthur .,Totoo ang sinabi ng,ang,FIL,,T,,,F,
13046,811,Totoo ang sinabi ng kapatid ni Arthur .,Totoo ang sinabi ng kapatid,sinabi,FIL,,T,,,F,
13047,811,Totoo ang sinabi ng kapatid ni Arthur .,ang sinabi ng kapatid ni,ng,FIL,,T,,,F,
13048,811,Totoo ang sinabi ng kapatid ni Arthur .,sinabi ng kapatid ni Arthur,kapatid,FIL,,T,,,F,
13049,811,Totoo ang sinabi ng kapatid ni Arthur .,ng kapatid ni Arthur .,ni,FIL,,T,,,F,
13050,811,Totoo ang sinabi ng kapatid ni Arthur .,kapatid ni Arthur .,Arthur,UNK,NE,T,,,F,
13051,811,Totoo ang sinabi ng kapatid ni Arthur .,ni Arthur .,.,SYM,,T,,,F,
13052,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,Mabohay ka hangng,Mabohay,FIL,,F,UNK,,F,corrected spelling: Mabuhay
13053,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,Mabohay ka hangng gsto,ka,FIL,,T,,,F,
13054,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,Mabohay ka hangng gsto m,hangng,UNK,,F,UNK,,F,corrected spelling: hanggang
13055,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,ka hangng gsto m boss,gsto,FIL,,F,UNK,,F,alternate spelling of gusto
13056,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,hangng gsto m boss doge,m,FIL,,F,UNK,,F,corrected spelling: mo
13057,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,gsto m boss doge subrang,boss,ENG,,F,ENG,NE,F,
